id_facture,nom_du_client,create_date,due_in_date,clear_date,montant_totale,totale_payer,totale_reste
501053,Company_98,2022-12-24,2023-04-08,2023-07-17,14072,12800,1272
501054,Company_99,2022-11-16,2022-12-24,2023-01-24,17738,10455,7283
501055,Company_99,2021-01-21,2021-02-13,2021-04-21,3970,3412,558
501056,Company_99,2021-09-18,2021-12-16,2022-05-08,17562,12947,4615
501057,Company_99,2020-05-24,2020-06-13,2020-07-27,1365,93,1272
501058,Company_99,2022-06-24,2022-09-20,2023-04-04,14071,625,13446
501059,Company_99,2020-07-23,2020-11-08,2021-01-29,15176,228,14948
501060,Company_100,2022-10-05,2022-12-04,2023-03-12,3554,320,3234
501061,Company_100,2022-11-08,2023-01-07,2023-04-12,21079,8958,12121
501062,Company_100,2022-07-12,2022-07-24,2022-10-06,8690,1710,6980
501063,Company_100,2020-11-30,2021-02-09,2021-03-13,12874,9612,3262
501064,Company_100,2023-12-13,2024-01-12,2024-03-18,19501,650,18851
501065,Company_100,2022-11-28,2023-03-02,2023-04-14,2157,1206,951
501066,Company_100,2020-10-25,2021-01-22,2021-01-26,2470,178,2292
501067,Company_100,2023-12-23,2024-03-14,2024-06-22,4743,3829,914
501068,Company_100,2022-09-06,2022-12-09,2023-03-07,6372,5546,826
501069,Company_100,2022-06-01,2022-06-15,2022-07-05,10143,7476,2667
501070,Company_100,2022-04-05,2022-05-12,2022-10-07,8899,7789,1110
501071,Company_100,2022-05-14,2022-07-14,2022-10-20,16591,9424,7167
501072,Company_100,2023-07-05,2023-09-09,2023-12-30,15682,12203,3479
501073,Company_100,2023-11-07,2024-01-22,2024-03-13,10945,10431,514
501074,Company_100,2023-05-10,2023-07-12,2023-09-24,22367,8528,13839
501075,Company_100,2022-09-13,2022-11-27,2023-04-04,3266,1572,1694
501076,Company_100,2022-06-21,2022-07-05,2022-10-21,16499,16385,114
501077,Company_100,2021-12-11,2021-12-28,2022-03-30,4702,4018,684
501078,Company_100,2021-05-25,2021-06-11,2021-07-10,4381,3019,1362
501079,Company_101,2022-10-29,2023-01-19,2023-07-28,13849,5031,8818
501080,Company_101,2020-08-17,2020-10-04,2021-04-09,15620,13183,2437
501081,Company_101,2023-12-27,2024-01-26,2024-06-24,14653,8743,5910
501082,Company_101,2020-02-18,2020-04-06,2020-04-29,19714,8167,11547
501083,Company_101,2022-06-25,2022-07-29,2022-11-20,2392,2267,125
501084,Company_102,2022-02-03,2022-04-05,2022-06-15,14692,7933,6759
501085,Company_102,2021-06-27,2021-09-23,2021-12-24,20487,16055,4432
501086,Company_102,2021-05-15,2021-07-16,2021-09-01,24337,12678,11659
501087,Company_102,2020-06-15,2020-09-02,2020-10-03,21284,13884,7400
501088,Company_102,2020-10-28,2020-11-25,2021-06-07,24502,6533,17969
501089,Company_102,2021-07-30,2021-10-04,2022-03-13,7623,3674,3949
501090,Company_102,2022-09-27,2022-12-31,2023-07-02,3094,1268,1826
501091,Company_102,2020-08-07,2020-10-06,2021-01-18,19108,3438,15670
501092,Company_102,2023-01-17,2023-03-15,2023-09-23,18279,2377,15902
501093,Company_102,2021-12-11,2022-03-07,2022-06-10,7636,6209,1427
501094,Company_102,2022-08-25,2022-10-18,2023-03-14,4500,1072,3428
501095,Company_102,2022-01-30,2022-04-01,2022-07-04,15341,11227,4114
501096,Company_102,2021-12-03,2022-03-11,2022-09-02,21276,11542,9734
501097,Company_102,2020-01-16,2020-03-17,2020-08-22,22987,22807,180
501098,Company_103,2023-06-19,2023-08-07,2024-01-13,20776,14971,5805
501099,Company_103,2021-08-22,2021-11-18,2022-02-23,4059,1084,2975
501100,Company_103,2020-11-16,2021-01-24,2021-02-05,14548,8020,6528
501101,Company_103,2024-01-29,2024-04-21,2024-09-20,11233,9222,2011
501102,Company_103,2021-05-25,2021-08-01,2021-11-20,2409,960,1449
501103,Company_103,2020-11-07,2020-11-23,2021-02-11,4124,57,4067
501104,Company_103,2022-01-15,2022-05-03,2022-10-05,3286,1827,1459
501105,Company_103,2022-10-12,2023-01-11,2023-02-23,21035,12051,8984
501106,Company_103,2023-12-16,2024-03-23,2024-08-17,3060,1680,1380
501107,Company_103,2023-03-29,2023-06-20,2023-10-21,3418,3325,93
501108,Company_103,2023-11-05,2024-01-25,2024-02-21,13196,4704,8492
501109,Company_103,2022-12-27,2023-01-20,2023-02-07,15960,1781,14179
501110,Company_103,2023-12-20,2024-03-31,2024-09-06,19560,18840,720
501111,Company_103,2021-10-02,2021-11-25,2021-11-27,5445,2116,3329
501112,Company_104,2020-12-14,2021-02-02,2021-04-17,11584,1704,9880
501113,Company_104,2022-09-13,2022-12-07,2023-02-07,6738,5995,743
501114,Company_104,2023-12-18,2024-04-01,2024-04-05,12413,7521,4892
501115,Company_104,2022-03-09,2022-07-01,2022-12-27,10214,6926,3288
501116,Company_104,2020-12-20,2021-02-07,2021-02-28,24710,9429,15281
501117,Company_104,2021-01-21,2021-02-08,2021-02-27,16118,7385,8733
501118,Company_104,2023-09-03,2023-10-24,2024-02-05,12304,848,11456
501119,Company_104,2021-12-18,2022-01-07,2022-02-01,18061,608,17453
501120,Company_104,2023-01-17,2023-02-11,2023-06-11,2345,571,1774
501121,Company_104,2023-08-15,2023-11-28,2024-02-06,6514,5308,1206
501122,Company_104,2023-01-28,2023-03-21,2023-06-05,4242,918,3324
501123,Company_104,2021-01-19,2021-01-29,2021-05-08,2585,2251,334
501124,Company_104,2021-08-08,2021-10-01,2021-12-21,17383,9317,8066
501125,Company_104,2021-12-24,2022-04-02,2022-09-20,8668,7446,1222
501126,Company_104,2020-04-07,2020-05-14,2020-08-29,5158,2797,2361
501127,Company_104,2021-01-25,2021-03-21,2021-09-06,16944,884,16060
501128,Company_104,2023-08-09,2023-11-12,2024-03-07,10659,6314,4345
501129,Company_104,2022-03-13,2022-04-30,2022-09-02,4240,2565,1675
501130,Company_104,2021-08-10,2021-10-15,2022-02-22,10988,4743,6245
501131,Company_105,2023-08-05,2023-11-19,2024-05-22,1341,274,1067
501132,Company_105,2020-07-21,2020-08-26,2020-11-24,16791,14073,2718
501133,Company_105,2023-06-03,2023-09-04,2023-11-11,17557,14934,2623
501134,Company_105,2022-01-01,2022-02-06,2022-03-06,14448,1036,13412
501135,Company_105,2023-12-27,2024-04-14,2024-10-22,5093,2863,2230
501136,Company_105,2021-05-25,2021-08-11,2022-01-29,9758,7510,2248
501137,Company_105,2021-08-04,2021-11-26,2022-03-31,10997,2323,8674
501138,Company_105,2022-01-12,2022-05-01,2022-05-20,15330,8526,6804
501139,Company_105,2023-11-28,2024-01-04,2024-05-05,3421,3316,105
501140,Company_105,2020-12-18,2021-02-25,2021-08-16,8060,4740,3320
501141,Company_105,2021-03-23,2021-06-21,2021-08-15,10366,5558,4808
501142,Company_105,2021-03-22,2021-06-19,2021-12-12,1822,1394,428
501143,Company_105,2022-03-22,2022-07-01,2022-12-19,4738,2236,2502
501144,Company_105,2023-01-08,2023-01-23,2023-02-17,18288,11092,7196
501145,Company_105,2023-09-17,2023-12-17,2024-03-31,884,711,173
501146,Company_105,2021-08-17,2021-09-02,2021-12-01,10074,2869,7205
501147,Company_105,2021-12-22,2022-01-10,2022-01-25,14218,9506,4712
501148,Company_106,2021-12-01,2022-01-17,2022-05-10,16019,9042,6977
501149,Company_106,2020-11-21,2021-02-18,2021-05-03,19162,18035,1127
501150,Company_106,2021-09-10,2021-11-09,2021-11-29,10567,8994,1573
501151,Company_106,2020-07-03,2020-07-17,2020-12-19,10869,1969,8900
501152,Company_106,2021-06-06,2021-08-31,2021-09-08,5761,109,5652
501153,Company_106,2021-05-28,2021-08-28,2021-12-10,22305,11660,10645
501154,Company_106,2021-01-06,2021-04-25,2021-09-05,5896,3439,2457
501155,Company_106,2021-11-08,2021-12-21,2022-01-13,22497,15605,6892
501156,Company_106,2021-01-24,2021-03-07,2021-06-04,11429,1115,10314
501157,Company_106,2023-06-23,2023-09-25,2023-11-03,21087,10316,10771
501158,Company_107,2020-03-19,2020-06-29,2020-11-05,2527,1248,1279
501159,Company_107,2020-09-13,2020-10-16,2020-12-24,11253,9467,1786
501160,Company_107,2020-10-04,2020-12-08,2021-05-16,22626,11101,11525
501161,Company_108,2020-03-19,2020-05-27,2020-10-10,18185,5712,12473
501162,Company_108,2023-07-08,2023-09-17,2023-10-20,16612,4377,12235
501163,Company_108,2022-10-09,2022-12-04,2023-03-15,18531,3367,15164
501164,Company_108,2020-03-04,2020-05-13,2020-11-06,3663,1263,2400
501165,Company_108,2021-04-03,2021-06-10,2021-08-28,9531,8294,1237
501166,Company_108,2021-08-14,2021-09-24,2021-11-05,2787,156,2631
501167,Company_108,2021-01-26,2021-05-25,2021-10-31,1972,1799,173
501168,Company_108,2020-03-11,2020-03-23,2020-07-04,8638,4394,4244
501169,Company_108,2023-04-05,2023-06-05,2023-09-08,1611,858,753
501170,Company_108,2021-09-15,2021-11-25,2022-03-12,6020,2619,3401
501171,Company_108,2022-01-22,2022-04-07,2022-09-20,23390,4168,19222
501172,Company_108,2021-04-28,2021-05-11,2021-06-16,1576,641,935
501173,Company_108,2022-05-07,2022-08-11,2022-12-18,23773,7192,16581
501174,Company_108,2020-09-10,2020-11-16,2021-02-08,2263,981,1282
501175,Company_108,2023-10-01,2023-11-07,2024-04-19,3877,232,3645
501176,Company_108,2022-03-20,2022-07-07,2022-09-17,11752,11277,475
501177,Company_109,2022-08-27,2022-09-30,2022-12-16,14969,7158,7811
501178,Company_109,2021-09-23,2021-12-15,2022-05-11,18222,11560,6662
501179,Company_109,2021-10-13,2022-01-16,2022-05-27,6501,2331,4170
501180,Company_109,2021-08-20,2021-11-30,2022-01-08,11127,5635,5492
501181,Company_109,2024-01-11,2024-03-02,2024-04-29,6067,790,5277
501182,Company_109,2022-06-18,2022-09-23,2023-03-27,24646,4215,20431
501183,Company_109,2021-08-26,2021-10-12,2021-10-24,12278,7411,4867
501184,Company_109,2021-01-16,2021-03-22,2021-05-18,827,422,405
501185,Company_109,2020-11-12,2021-01-27,2021-02-09,12529,9332,3197
501186,Company_109,2022-07-04,2022-08-06,2022-08-21,7983,3159,4824
501187,Company_109,2020-02-11,2020-04-03,2020-10-11,7221,3193,4028
501188,Company_109,2020-02-25,2020-04-09,2020-08-29,23298,690,22608
501189,Company_109,2022-12-31,2023-04-11,2023-06-16,12478,4712,7766
501190,Company_109,2020-12-11,2021-01-11,2021-02-06,1419,1329,90
501191,Company_109,2020-06-04,2020-07-29,2021-01-07,23102,13564,9538
501192,Company_110,2021-01-08,2021-04-29,2021-06-16,20928,9178,11750
501193,Company_110,2022-01-31,2022-04-05,2022-04-29,2389,1570,819
501194,Company_110,2021-11-03,2022-02-26,2022-03-22,18624,15140,3484
501195,Company_110,2023-07-30,2023-11-01,2024-02-23,13014,11149,1865
501196,Company_110,2020-03-08,2020-04-27,2020-06-27,4345,4325,20
501197,Company_110,2022-06-08,2022-08-09,2023-01-10,12209,816,11393
501198,Company_110,2021-11-22,2022-01-23,2022-07-10,19216,307,18909
501199,Company_110,2022-12-03,2023-02-11,2023-03-30,18855,7245,11610
501200,Company_110,2020-02-04,2020-05-05,2020-08-30,18583,194,18389
501201,Company_110,2020-11-02,2020-12-17,2021-06-08,16262,11739,4523
501202,Company_110,2023-05-13,2023-07-11,2023-09-29,14924,6081,8843
501203,Company_111,2022-01-25,2022-04-02,2022-07-06,16740,5804,10936
501204,Company_111,2023-03-06,2023-05-26,2023-06-16,16058,5640,10418
501205,Company_111,2023-07-31,2023-10-18,2023-12-14,22588,6874,15714
501206,Company_111,2020-01-14,2020-03-12,2020-07-02,21075,230,20845
501207,Company_111,2021-09-28,2021-11-01,2021-12-29,9001,8565,436
501208,Company_111,2020-06-07,2020-08-24,2020-12-25,23814,21527,2287
501209,Company_111,2021-08-03,2021-10-05,2021-11-15,20292,11383,8909
501210,Company_111,2020-02-19,2020-05-18,2020-08-20,16916,10828,6088
501211,Company_111,2020-03-06,2020-04-01,2020-05-27,18277,17918,359
501212,Company_111,2020-07-22,2020-11-16,2021-01-22,21972,15839,6133
501213,Company_111,2020-08-09,2020-11-26,2021-02-19,8585,8107,478
501214,Company_111,2022-02-12,2022-03-24,2022-09-10,18426,2623,15803
501215,Company_111,2022-09-14,2022-10-04,2022-12-13,16616,9922,6694
501216,Company_111,2022-03-30,2022-05-18,2022-08-23,2998,95,2903
501217,Company_111,2021-07-15,2021-09-27,2022-04-04,23370,4534,18836
501218,Company_111,2021-04-03,2021-05-17,2021-08-23,24774,11813,12961
501219,Company_112,2020-05-18,2020-09-06,2020-10-09,15791,7836,7955
501220,Company_112,2020-10-01,2020-11-06,2021-04-17,19382,4656,14726
501221,Company_112,2022-08-17,2022-10-17,2023-01-19,19948,13407,6541
501222,Company_112,2023-12-03,2024-03-25,2024-08-03,4345,1544,2801
501223,Company_112,2022-06-27,2022-08-01,2022-08-09,10026,9338,688
501224,Company_112,2023-06-03,2023-08-08,2024-02-20,5546,2241,3305
501225,Company_112,2022-08-18,2022-11-11,2022-12-06,8830,7963,867
501226,Company_112,2020-08-30,2020-10-25,2021-04-04,17089,2086,15003
501227,Company_112,2021-08-13,2021-08-25,2021-09-26,23612,8419,15193
501228,Company_112,2022-06-18,2022-09-09,2022-11-02,15004,2266,12738
501229,Company_112,2020-10-29,2021-01-16,2021-05-11,16225,10506,5719
501230,Company_112,2021-01-05,2021-04-29,2021-06-29,12177,5752,6425
501231,Company_113,2022-06-20,2022-09-23,2023-04-07,4998,4599,399
501232,Company_113,2021-09-23,2021-10-20,2021-12-31,13283,11633,1650
501233,Company_113,2021-07-07,2021-09-22,2022-01-02,17279,11422,5857
501234,Company_113,2021-04-11,2021-06-07,2021-10-14,21057,10062,10995
501235,Company_113,2020-11-28,2020-12-12,2021-02-20,14207,10676,3531
501236,Company_113,2023-11-17,2024-02-27,2024-07-08,12299,4177,8122
501237,Company_113,2023-09-22,2023-12-25,2024-04-28,5658,3497,2161
501238,Company_113,2022-06-01,2022-09-26,2022-10-02,23014,5625,17389
501239,Company_113,2020-04-29,2020-07-09,2020-07-30,24318,15334,8984
501240,Company_114,2020-08-29,2020-10-06,2020-11-05,18135,17754,381
501241,Company_114,2024-01-20,2024-03-19,2024-09-08,2260,1339,921
501242,Company_114,2023-12-12,2024-04-05,2024-07-01,9984,8179,1805
501243,Company_114,2022-09-02,2022-11-14,2023-05-04,8084,6240,1844
501244,Company_114,2020-10-15,2020-12-19,2021-02-20,2142,700,1442
501245,Company_114,2023-08-21,2023-10-15,2023-12-13,5448,692,4756
501246,Company_114,2020-04-01,2020-06-30,2020-12-24,5878,5598,280
501247,Company_114,2022-11-26,2023-03-17,2023-06-23,18363,6970,11393
501248,Company_114,2020-06-14,2020-07-23,2020-12-18,14048,9625,4423
501249,Company_114,2020-02-26,2020-03-10,2020-08-03,13468,13274,194
501250,Company_114,2023-06-02,2023-06-19,2023-09-15,6936,938,5998
501251,Company_114,2023-04-14,2023-06-17,2023-07-18,1196,110,1086
501252,Company_114,2023-03-21,2023-04-16,2023-05-28,16794,8610,8184
501253,Company_114,2021-01-06,2021-03-22,2021-06-02,19641,17629,2012
501254,Company_114,2022-09-09,2022-11-01,2023-04-06,10868,9139,1729
501255,Company_115,2022-12-10,2023-03-24,2023-05-06,5985,4690,1295
501256,Company_115,2023-02-28,2023-06-20,2023-11-29,1522,1179,343
501257,Company_115,2023-09-19,2023-10-15,2023-11-08,20394,13435,6959
501258,Company_115,2022-12-23,2023-03-26,2023-05-08,9315,3612,5703
501259,Company_115,2021-05-01,2021-08-15,2021-08-16,13932,5648,8284
501260,Company_115,2020-06-17,2020-08-16,2020-09-24,2557,2222,335
501261,Company_115,2022-12-02,2023-02-23,2023-05-29,23864,6862,17002
501262,Company_115,2023-02-25,2023-05-11,2023-10-25,3467,2568,899
501263,Company_115,2021-11-25,2021-12-21,2022-05-12,4013,190,3823
501264,Company_115,2021-01-22,2021-02-18,2021-04-12,4792,2127,2665
501265,Company_115,2021-03-03,2021-03-21,2021-06-27,24086,1149,22937
501266,Company_115,2021-03-29,2021-04-19,2021-06-26,13997,6550,7447
501267,Company_115,2023-06-12,2023-06-29,2023-09-30,16161,7238,8923
501268,Company_115,2022-04-24,2022-06-15,2022-10-24,1883,982,901
501269,Company_115,2020-09-01,2020-11-22,2021-05-31,16259,1,16258
501270,Company_115,2022-08-04,2022-09-17,2023-02-09,7148,703,6445
501271,Company_116,2022-03-16,2022-05-11,2022-08-18,8460,8016,444
501272,Company_116,2021-01-08,2021-04-13,2021-09-25,18332,12313,6019
501273,Company_116,2020-08-25,2020-12-05,2020-12-28,3698,56,3642
501274,Company_116,2023-01-04,2023-02-09,2023-07-09,21510,4728,16782
501275,Company_116,2020-07-29,2020-11-08,2021-04-24,22458,19235,3223
501276,Company_116,2022-01-15,2022-04-11,2022-07-29,14769,3734,11035
501277,Company_116,2023-10-02,2024-01-07,2024-02-17,11773,8557,3216
501278,Company_116,2020-07-14,2020-10-05,2020-11-04,23021,20120,2901
501279,Company_116,2022-01-26,2022-03-06,2022-08-27,11566,6235,5331
501280,Company_116,2020-10-06,2020-10-30,2020-11-29,20306,8970,11336
501281,Company_116,2021-01-04,2021-04-19,2021-07-06,7619,2990,4629
501282,Company_116,2023-10-09,2024-01-16,2024-03-25,17303,7010,10293
501283,Company_116,2023-01-26,2023-03-03,2023-09-03,10649,8567,2082
501284,Company_116,2024-01-08,2024-02-09,2024-02-09,8804,2808,5996
501285,Company_116,2023-01-19,2023-02-01,2023-05-06,14018,8011,6007
501286,Company_117,2022-09-07,2022-12-18,2023-04-24,3046,2719,327
501287,Company_117,2020-09-11,2020-12-18,2021-01-02,12638,11040,1598
501288,Company_117,2022-05-07,2022-07-15,2022-12-08,17207,9602,7605
501289,Company_117,2022-11-25,2023-01-02,2023-02-10,2534,2261,273
501290,Company_117,2022-01-15,2022-04-01,2022-05-19,18372,248,18124
501291,Company_117,2023-12-09,2024-02-20,2024-05-22,4605,3146,1459
501292,Company_117,2023-04-12,2023-08-07,2024-01-09,18615,14261,4354
501293,Company_117,2020-01-11,2020-04-02,2020-06-24,16665,3426,13239
501294,Company_117,2023-05-03,2023-08-16,2023-11-27,2625,1426,1199
501295,Company_117,2022-04-17,2022-07-29,2022-12-17,15577,4378,11199
501296,Company_117,2021-08-02,2021-11-02,2022-02-22,822,819,3
501297,Company_117,2023-07-22,2023-08-29,2023-12-24,8226,4322,3904
501298,Company_117,2020-03-28,2020-04-27,2020-06-15,15066,7920,7146
501299,Company_117,2023-04-12,2023-06-03,2023-06-23,6902,6615,287
501300,Company_117,2020-10-20,2021-01-14,2021-07-20,23039,9468,13571
501301,Company_118,2021-02-02,2021-03-07,2021-04-16,6668,1809,4859
501302,Company_118,2020-11-21,2021-01-25,2021-05-29,8877,3864,5013
501303,Company_118,2023-01-29,2023-05-04,2023-07-23,914,49,865
501304,Company_118,2023-05-26,2023-09-04,2023-09-17,20287,10308,9979
501305,Company_118,2021-12-01,2021-12-18,2022-04-04,8634,4698,3936
501306,Company_118,2020-08-12,2020-08-24,2020-09-26,21032,5828,15204
501307,Company_118,2021-04-11,2021-05-12,2021-08-23,3597,1493,2104
501308,Company_118,2023-11-14,2024-01-06,2024-07-22,2976,1682,1294
501309,Company_118,2023-07-02,2023-09-20,2024-01-31,23259,6500,16759
501310,Company_118,2021-08-14,2021-11-14,2022-03-25,4668,174,4494
501311,Company_118,2021-06-03,2021-08-31,2022-02-10,17811,12837,4974
501312,Company_118,2020-11-28,2021-02-22,2021-05-23,12462,5932,6530
501313,Company_118,2023-09-25,2023-11-24,2024-05-07,13586,3001,10585
501314,Company_118,2021-07-02,2021-09-16,2022-03-25,11708,1797,9911
501315,Company_119,2022-10-25,2023-01-16,2023-07-25,1354,1113,241
501316,Company_119,2020-05-16,2020-07-19,2020-12-03,8398,5013,3385
501317,Company_119,2022-03-21,2022-07-07,2022-12-07,11602,4087,7515
501318,Company_120,2023-07-28,2023-08-23,2023-08-27,24025,15855,8170
501319,Company_120,2023-01-15,2023-03-22,2023-04-23,6564,2006,4558
501320,Company_120,2022-07-31,2022-09-25,2022-10-27,14621,3991,10630
501321,Company_120,2023-10-14,2023-11-24,2024-01-10,3976,247,3729
501322,Company_120,2021-11-17,2022-01-12,2022-01-18,7382,5970,1412
501323,Company_120,2021-12-04,2022-02-13,2022-07-22,23819,12853,10966
501324,Company_120,2023-02-28,2023-04-02,2023-09-26,11788,10207,1581
501325,Company_120,2020-08-31,2020-12-13,2021-03-10,1595,131,1464
501326,Company_120,2023-12-17,2024-03-12,2024-08-22,20417,4633,15784
501327,Company_120,2020-05-03,2020-05-25,2020-11-04,6234,3605,2629
501328,Company_120,2020-07-02,2020-07-12,2021-01-14,14312,10984,3328
501329,Company_120,2020-05-09,2020-08-14,2020-12-03,24967,295,24672
501330,Company_120,2020-06-17,2020-08-01,2020-12-03,15506,1734,13772
501331,Company_120,2021-06-16,2021-09-01,2022-02-10,15775,9679,6096
501332,Company_120,2021-07-21,2021-08-23,2022-01-25,9130,2452,6678
501333,Company_120,2024-01-01,2024-03-13,2024-07-18,3397,3127,270
501334,Company_121,2024-01-03,2024-03-02,2024-06-30,13009,9696,3313
501335,Company_121,2022-11-29,2023-01-12,2023-01-25,14274,12782,1492
501336,Company_121,2023-02-12,2023-03-08,2023-04-04,5949,2191,3758
501337,Company_121,2022-08-16,2022-09-20,2022-11-25,19402,4083,15319
501338,Company_121,2021-04-03,2021-05-08,2021-06-17,6235,5801,434
501339,Company_121,2020-04-19,2020-07-22,2020-10-27,3443,440,3003
501340,Company_121,2022-07-30,2022-09-01,2023-01-20,19930,9375,10555
501341,Company_121,2021-04-22,2021-08-06,2021-11-29,22994,4181,18813
501342,Company_121,2023-12-15,2024-03-25,2024-06-23,16389,14715,1674
501343,Company_121,2020-04-17,2020-06-24,2020-10-07,22358,6162,16196
501344,Company_121,2022-06-28,2022-07-22,2022-10-06,8187,6526,1661
501345,Company_121,2020-07-02,2020-10-21,2021-04-20,11342,1089,10253
501346,Company_121,2022-02-19,2022-03-24,2022-08-07,16159,14371,1788
501347,Company_122,2022-09-03,2022-10-24,2022-10-27,1685,1173,512
501348,Company_122,2021-12-28,2022-04-13,2022-09-28,3594,2824,770
501349,Company_122,2020-04-12,2020-07-23,2021-01-06,15096,2789,12307
501350,Company_122,2023-09-17,2023-12-29,2024-04-20,8201,2702,5499
501351,Company_122,2021-07-14,2021-09-04,2022-03-17,16846,9038,7808
501352,Company_122,2022-05-12,2022-07-26,2022-10-10,6391,2388,4003
501353,Company_122,2021-02-09,2021-03-24,2021-08-16,23320,16500,6820
